filename,data_type,category,attack_name,attack_target,doc_count,start,end,start_timestamp,end_timestamp
attack_ddos_tcp-flood-port-1883_proximity-collision-sensor,attack,ddos,tcp-flood-port-1883,proximity-collision-sensor,5360826,2025-01-23T20:00:09.166Z,2025-01-23T20:01:10.981Z,1737662409166.0,1737662470981.0
attack_ddos_icmp-flood_myq-camera,attack,ddos,icmp-flood,myq-camera,5350408,2025-01-24T14:40:50.225Z,2025-01-24T14:41:52.269Z,1737729650225.0,1737729712269.0
attack_ddos_synonymousip-flood-port-1883_light-sensor,attack,ddos,synonymousip-flood-port-1883,light-sensor,5342239,2025-02-13T04:05:05.042Z,2025-02-13T04:06:07.061Z,1739419505042.0,1739419567061.0
attack_ddos_tcp-flood-port-80_plug-all-rpb,attack,ddos,tcp-flood-port-80,plug-all-rpb,5340792,2025-01-23T20:42:00.130Z,2025-01-23T20:43:02.003Z,1737664920130.0,1737664982003.0
attack_ddos_push-ack-flood-port-1883_water-sensor,attack,ddos,push-ack-flood-port-1883,water-sensor,5332592,2025-01-24T19:15:04.745Z,2025-01-24T19:16:06.713Z,1737746104745.0,1737746166713.0
attack_ddos_tcp-flood-port-1883_flame-sensor,attack,ddos,tcp-flood-port-1883,flame-sensor,5319652,2025-01-23T20:21:51.143Z,2025-01-23T20:22:53.129Z,1737663711143.0,1737663773129.0
attack_ddos_syn-flood-port-1883_light-sensor,attack,ddos,syn-flood-port-1883,light-sensor,5309425,2025-01-23T16:18:26.520Z,2025-01-23T16:19:28.372Z,1737649106520.0,1737649168372.0
attack_ddos_push-ack-flood-port-80_plug-cameras-geeni,attack,ddos,push-ack-flood-port-80,plug-cameras-geeni,5302010,2025-01-25T03:24:59.799Z,2025-01-25T03:26:01.793Z,1737775499799.0,1737775561793.0
attack_ddos_syn-flood-port-1883_water-sensor,attack,ddos,syn-flood-port-1883,water-sensor,5299855,2025-01-23T15:55:56.976Z,2025-01-23T15:56:58.974Z,1737647756976.0,1737647818974.0
attack_ddos_tcp-flood-port-1883_light-sensor,attack,ddos,tcp-flood-port-1883,light-sensor,5292538,2025-01-23T19:55:37.229Z,2025-01-23T19:56:39.234Z,1737662137229.0,1737662199234.0
attack_ddos_tcp-flood-port-1883_ultrasonic-sensor,attack,ddos,tcp-flood-port-1883,ultrasonic-sensor,5282406,2025-01-23T19:47:33.953Z,2025-01-23T19:48:35.817Z,1737661653953.0,1737661715817.0
attack_ddos_syn-flood-port-1883_vibration-sensor,attack,ddos,syn-flood-port-1883,vibration-sensor,5249276,2025-01-23T16:13:49.968Z,2025-01-23T16:14:51.916Z,1737648829968.0,1737648891916.0
attack_ddos_tcp-flood-port-1883_soil-sensor,attack,ddos,tcp-flood-port-1883,soil-sensor,5216435,2025-01-23T19:35:05.437Z,2025-01-23T19:36:07.210Z,1737660905437.0,1737660967210.0
attack_ddos_syn-flood-port-80_myq-camera,attack,ddos,syn-flood-port-80,myq-camera,5203223,2025-01-23T16:38:47.304Z,2025-01-23T16:39:49.241Z,1737650327304.0,1737650389241.0
attack_dos_udp-flood_dekco-camera,attack,dos,udp-flood,dekco-camera,5181694,2025-01-17T15:49:55.895Z,2025-01-17T15:50:57.972Z,1737128995895.0,1737129057972.0
attack_dos_udp-flood_flame-sensor,attack,dos,udp-flood,flame-sensor,5136257,2025-01-17T15:44:14.031Z,2025-01-17T15:45:16.005Z,1737128654031.0,1737128716005.0
attack_ddos_synonymousip-flood-port-80_plug-proximity,attack,ddos,synonymousip-flood-port-80,plug-proximity,5126475,2025-02-12T22:43:42.750Z,2025-02-12T22:44:44.706Z,1739400222750.0,1739400284706.0
attack_dos_udp-flood_plug-all-cameras,attack,dos,udp-flood,plug-all-cameras,5123207,2025-01-17T16:03:16.159Z,2025-01-17T16:04:18.209Z,1737129796159.0,1737129858209.0
attack_dos_udp-flood_proximity-collision-sensor,attack,dos,udp-flood,proximity-collision-sensor,5121529,2025-01-17T15:36:16.333Z,2025-01-17T15:37:18.387Z,1737128176333.0,1737128238387.0
attack_dos_udp-flood_blurams-camera,attack,dos,udp-flood,blurams-camera,5120588,2025-01-17T15:48:22.909Z,2025-01-17T15:49:24.889Z,1737128902909.0,1737128964889.0
attack_dos_udp-flood_ultrasonic-sensor,attack,dos,udp-flood,ultrasonic-sensor,5109348,2025-01-17T15:29:48.968Z,2025-01-17T15:30:51.019Z,1737127788968.0,1737127851019.0
attack_ddos_syn-flood-port-1883_mqtt-broker,attack,ddos,syn-flood-port-1883,mqtt-broker,5099230,2025-01-23T15:28:43.553Z,2025-01-23T15:29:45.630Z,1737646123553.0,1737646185630.0
attack_dos_udp-flood_edge1,attack,dos,udp-flood,edge1,5063981,2025-01-17T14:56:14.280Z,2025-01-17T14:57:16.259Z,1737125774280.0,1737125836259.0
attack_dos_udp-flood_switch,attack,dos,udp-flood,switch,5054927,2025-01-17T14:57:45.102Z,2025-01-17T14:58:47.112Z,1737125865102.0,1737125927112.0
attack_dos_udp-flood_steam-sensor,attack,dos,udp-flood,steam-sensor,5051664,2025-01-17T15:08:30.479Z,2025-01-17T15:09:32.542Z,1737126510479.0,1737126572542.0
attack_dos_udp-flood_water-sensor,attack,dos,udp-flood,water-sensor,5051537,2025-01-17T15:04:46.642Z,2025-01-17T15:05:48.552Z,1737126286642.0,1737126348552.0
attack_dos_udp-flood_yi-camera,attack,dos,udp-flood,yi-camera,5046262,2025-01-17T15:46:19.383Z,2025-01-17T15:47:21.383Z,1737128779383.0,1737128841383.0
attack_ddos_tcp-flood-port-1883_sound-sensor,attack,ddos,tcp-flood-port-1883,sound-sensor,5046062,2025-01-23T19:42:50.592Z,2025-01-23T19:43:52.642Z,1737661370592.0,1737661432642.0
attack_dos_udp-flood_ap,attack,dos,udp-flood,ap,5044365,2025-01-17T15:01:28.170Z,2025-01-17T15:02:30.144Z,1737126088170.0,1737126150144.0
attack_dos_udp-flood_plug-proximity,attack,dos,udp-flood,plug-proximity,5037524,2025-01-17T16:07:01.503Z,2025-01-17T16:08:03.508Z,1737130021503.0,1737130083508.0
attack_ddos_syn-flood-port-1883_flame-sensor,attack,ddos,syn-flood-port-1883,flame-sensor,5026420,2025-01-23T16:28:45.206Z,2025-01-23T16:29:47.281Z,1737649725206.0,1737649787281.0
attack_dos_udp-flood_myq-camera,attack,dos,udp-flood,myq-camera,5024419,2025-01-17T15:52:19.358Z,2025-01-17T15:53:21.354Z,1737129139358.0,1737129201354.0
attack_dos_udp-flood_accelerometer-sensor,attack,dos,udp-flood,accelerometer-sensor,5021500,2025-01-17T15:33:16.930Z,2025-01-17T15:34:18.933Z,1737127996930.0,1737128058933.0
attack_dos_udp-flood_light-sensor,attack,dos,udp-flood,light-sensor,5018277,2025-01-17T15:31:28.289Z,2025-01-17T15:32:30.201Z,1737127888289.0,1737127950201.0
attack_ddos_icmp-flood_water-sensor,attack,ddos,icmp-flood,water-sensor,5012733,2025-01-24T14:55:08.599Z,2025-01-24T14:56:10.633Z,1737730508599.0,1737730570633.0
attack_dos_udp-flood_vibration-sensor,attack,dos,udp-flood,vibration-sensor,5007278,2025-01-17T15:21:52.548Z,2025-01-17T15:22:54.583Z,1737127312548.0,1737127374583.0
attack_dos_udp-flood_mqtt-broker,attack,dos,udp-flood,mqtt-broker,4992270,2025-01-17T14:54:47.178Z,2025-01-17T14:55:49.155Z,1737125687178.0,1737125749155.0
attack_ddos_tcp-flood-port-80_yi-camera,attack,ddos,tcp-flood-port-80,yi-camera,4986231,2025-01-23T20:25:25.838Z,2025-01-23T20:26:27.909Z,1737663925838.0,1737663987909.0
attack_ddos_syn-flood-port-80_plug-all-cameras,attack,ddos,syn-flood-port-80,plug-all-cameras,4951143,2025-01-23T16:49:31.416Z,2025-01-23T16:50:33.393Z,1737650971416.0,1737651033393.0
attack_dos_udp-flood_gas-sensor,attack,dos,udp-flood,gas-sensor,4936431,2025-01-17T15:10:06.420Z,2025-01-17T15:11:08.345Z,1737126606420.0,1737126668345.0
attack_dos_udp-flood_wisenet-camera,attack,dos,udp-flood,wisenet-camera,4922199,2025-01-17T16:00:48.008Z,2025-01-17T16:01:50.031Z,1737129648008.0,1737129710031.0
attack_ddos_tcp-flood-port-1883_gas-sensor,attack,ddos,tcp-flood-port-1883,gas-sensor,4907527,2025-01-23T19:40:41.812Z,2025-01-23T19:41:43.872Z,1737661241812.0,1737661303872.0
attack_dos_udp-flood_sound-sensor,attack,dos,udp-flood,sound-sensor,4864923,2025-01-17T15:19:14.812Z,2025-01-17T15:20:16.767Z,1737127154812.0,1737127216767.0
attack_ddos_syn-flood-port-1883_gas-sensor,attack,ddos,syn-flood-port-1883,gas-sensor,4863075,2025-01-23T16:06:39.199Z,2025-01-23T16:07:41.210Z,1737648399199.0,1737648461210.0
attack_ddos_push-ack-flood-port-1883_sound-sensor,attack,ddos,push-ack-flood-port-1883,sound-sensor,4792941,2025-01-24T19:28:55.750Z,2025-01-24T19:29:57.656Z,1737746935750.0,1737746997656.0
attack_ddos_synonymousip-flood-port-80_yi-camera,attack,ddos,synonymousip-flood-port-80,yi-camera,4771332,2025-02-12T22:48:07.213Z,2025-02-12T22:49:09.213Z,1739400487213.0,1739400549213.0
attack_dos_udp-flood_plug-all-rpb,attack,dos,udp-flood,plug-all-rpb,4731033,2025-01-17T16:08:30.361Z,2025-01-17T16:09:32.302Z,1737130110361.0,1737130172302.0
attack_ddos_syn-flood-port-1883_motion-sensor,attack,ddos,syn-flood-port-1883,motion-sensor,4717827,2025-01-23T16:23:55.366Z,2025-01-23T16:24:57.350Z,1737649435366.0,1737649497350.0
attack_ddos_icmp-flood_sound-sensor,attack,ddos,icmp-flood,sound-sensor,4710914,2025-01-24T15:08:56.872Z,2025-01-24T15:09:58.772Z,1737731336872.0,1737731398772.0
attack_ddos_icmp-flood_flame-sensor,attack,ddos,icmp-flood,flame-sensor,4710509,2025-01-24T15:36:35.549Z,2025-01-24T15:37:37.626Z,1737732995549.0,1737733057626.0
attack_dos_udp-flood_motion-sensor,attack,dos,udp-flood,motion-sensor,4671476,2025-01-17T15:39:28.708Z,2025-01-17T15:40:30.717Z,1737128368708.0,1737128430717.0
attack_mitm_ip-spoofing_mqtt-broker--proximity-collision-sensor,attack,mitm,ip-spoofing,mqtt-broker,4670056,2025-02-13T22:17:10.084Z,2025-02-13T22:18:12.114Z,1739485030084.0,1739485092114.0
attack_mitm_ip-spoofing_mqtt-broker--proximity-collision-sensor,attack,mitm,ip-spoofing,proximity-collision-sensor,2313345,2025-02-13T22:17:10.550Z,2025-02-13T22:18:12.114Z,1739485030550.0,1739485092114.0
attack_dos_syn-flood-port-1883_mqtt-broker,attack,dos,syn-flood-port-1883,mqtt-broker,4671015,2025-01-16T16:09:45.043Z,2025-01-16T16:10:47.082Z,1737043785043.0,1737043847082.0
attack_dos_syn-flood-port-80_edge1,attack,dos,syn-flood-port-80,edge1,4668349,2025-01-16T16:25:38.062Z,2025-01-16T16:26:39.999Z,1737044738062.0,1737044799999.0
attack_ddos_icmp-flood_light-sensor,attack,ddos,icmp-flood,light-sensor,4624023,2025-01-24T15:19:18.968Z,2025-01-24T15:20:21.003Z,1737731958968.0,1737732021003.0
attack_ddos_icmp-flood_proximity-collision-sensor,attack,ddos,icmp-flood,proximity-collision-sensor,4578447,2025-01-24T15:26:13.056Z,2025-01-24T15:27:15.112Z,1737732373056.0,1737732435112.0
attack_dos_udp-flood_rfid-sensor,attack,dos,udp-flood,rfid-sensor,4570663,2025-01-17T15:42:27.809Z,2025-01-17T15:43:29.808Z,1737128547809.0,1737128609808.0
attack_ddos_icmp-flood_ultrasonic-sensor,attack,ddos,icmp-flood,ultrasonic-sensor,4553628,2025-01-24T15:15:51.758Z,2025-01-24T15:16:53.781Z,1737731751758.0,1737731813781.0
attack_mitm_ip-spoofing_mqtt-broker--sound-sensor,attack,mitm,ip-spoofing,mqtt-broker,4546077,2025-02-13T21:45:34.538Z,2025-02-13T21:46:36.555Z,1739483134538.0,1739483196555.0
attack_mitm_ip-spoofing_mqtt-broker--sound-sensor,attack,mitm,ip-spoofing,sound-sensor,2268359,2025-02-13T21:45:34.538Z,2025-02-13T21:46:36.555Z,1739483134538.0,1739483196555.0
attack_dos_udp-flood_soil-sensor,attack,dos,udp-flood,soil-sensor,4539580,2025-01-17T15:06:37.347Z,2025-01-17T15:07:39.392Z,1737126397347.0,1737126459392.0
attack_mitm_ip-spoofing_mqtt-broker--rfid-sensor,attack,mitm,ip-spoofing,mqtt-broker,4411455,2025-02-13T22:29:48.216Z,2025-02-13T22:30:50.205Z,1739485788216.0,1739485850205.0
attack_mitm_ip-spoofing_mqtt-broker--rfid-sensor,attack,mitm,ip-spoofing,rfid-sensor,2204891,2025-02-13T22:29:50.612Z,2025-02-13T22:30:50.205Z,1739485790612.0,1739485850205.0
attack_ddos_syn-flood-port-80_yi-camera,attack,ddos,syn-flood-port-80,yi-camera,4328083,2025-01-23T16:30:36.994Z,2025-01-23T16:31:38.919Z,1737649836994.0,1737649898919.0
attack_mitm_ip-spoofing_mqtt-broker--ultrasonic-sensor,attack,mitm,ip-spoofing,mqtt-broker,4254528,2025-02-13T21:58:13.016Z,2025-02-13T21:59:14.912Z,1739483893016.0,1739483954912.0
attack_mitm_ip-spoofing_mqtt-broker--ultrasonic-sensor,attack,mitm,ip-spoofing,ultrasonic-sensor,2126469,2025-02-13T21:58:13.629Z,2025-02-13T21:59:14.912Z,1739483893629.0,1739483954912.0
attack_ddos_icmp-flood_weather-sensor,attack,ddos,icmp-flood,weather-sensor,4233080,2025-01-24T14:51:41.426Z,2025-01-24T14:52:43.437Z,1737730301426.0,1737730363437.0
attack_mitm_ip-spoofing_mqtt-broker--flame-sensor,attack,mitm,ip-spoofing,mqtt-broker,4228991,2025-02-13T22:36:07.268Z,2025-02-13T22:37:09.256Z,1739486167268.0,1739486229256.0
attack_mitm_ip-spoofing_mqtt-broker--flame-sensor,attack,mitm,ip-spoofing,flame-sensor,2113366,2025-02-13T22:36:07.268Z,2025-02-13T22:37:09.256Z,1739486167268.0,1739486229256.0
attack_mitm_ip-spoofing_mqtt-broker--soil-sensor,attack,mitm,ip-spoofing,mqtt-broker,4221951,2025-02-13T21:06:28.558Z,2025-02-13T21:07:30.405Z,1739480788558.0,1739480850405.0
attack_mitm_ip-spoofing_mqtt-broker--soil-sensor,attack,mitm,ip-spoofing,soil-sensor,2087236,2025-02-13T21:06:29.278Z,2025-02-13T21:07:30.405Z,1739480789278.0,1739480850405.0
attack_dos_synonymousip-flood-port-80_ap,attack,dos,synonymousip-flood-port-80,ap,4190883,2025-02-12T20:46:38.741Z,2025-02-12T20:47:40.729Z,1739393198741.0,1739393260729.0
attack_mitm_ip-spoofing_mqtt-broker--water-sensor,attack,mitm,ip-spoofing,mqtt-broker,4185277,2025-02-13T20:48:14.282Z,2025-02-13T20:49:16.037Z,1739479694282.0,1739479756037.0
attack_mitm_ip-spoofing_mqtt-broker--water-sensor,attack,mitm,ip-spoofing,water-sensor,2069545,2025-02-13T20:48:14.923Z,2025-02-13T20:49:16.037Z,1739479694923.0,1739479756037.0
attack_ddos_icmp-flood_rfid-sensor,attack,ddos,icmp-flood,rfid-sensor,4158884,2025-01-24T15:33:08.302Z,2025-01-24T15:34:10.278Z,1737732788302.0,1737732850278.0
attack_ddos_syn-flood-port-1883_sound-sensor,attack,ddos,syn-flood-port-1883,sound-sensor,4113559,2025-01-23T16:10:30.854Z,2025-01-23T16:11:32.838Z,1737648630854.0,1737648692838.0
attack_dos_udp-flood_router,attack,dos,udp-flood,router,4103388,2025-01-17T14:52:17.632Z,2025-01-17T14:53:19.578Z,1737125537632.0,1737125599578.0
attack_ddos_icmp-flood_steam-sensor,attack,ddos,icmp-flood,steam-sensor,4033162,2025-01-24T15:02:02.750Z,2025-01-24T15:03:04.766Z,1737730922750.0,1737730984766.0
attack_mitm_ip-spoofing_mqtt-broker--accelerometer-sensor,attack,mitm,ip-spoofing,mqtt-broker,4013303,2025-02-13T22:10:51.173Z,2025-02-13T22:11:53.057Z,1739484651173.0,1739484713057.0
attack_mitm_ip-spoofing_mqtt-broker--accelerometer-sensor,attack,mitm,ip-spoofing,accelerometer-sensor,1989916,2025-02-13T22:10:51.357Z,2025-02-13T22:11:53.057Z,1739484651357.0,1739484713057.0
attack_mitm_ip-spoofing_mqtt-broker--vibration-sensor,attack,mitm,ip-spoofing,mqtt-broker,3989063,2025-02-13T21:51:53.933Z,2025-02-13T21:52:55.783Z,1739483513933.0,1739483575783.0
attack_mitm_ip-spoofing_mqtt-broker--vibration-sensor,attack,mitm,ip-spoofing,vibration-sensor,1993473,2025-02-13T21:51:56.021Z,2025-02-13T21:52:55.783Z,1739483516021.0,1739483575783.0
attack_ddos_icmp-flood_plug-rfid,attack,ddos,icmp-flood,plug-rfid,3926916,2025-01-24T15:38:51.293Z,2025-01-24T15:39:53.275Z,1737733131293.0,1737733193275.0
attack_ddos_syn-flood-port-1883_soil-sensor,attack,ddos,syn-flood-port-1883,soil-sensor,3899244,2025-01-23T16:01:51.641Z,2025-01-23T16:02:53.725Z,1737648111641.0,1737648173725.0
attack_ddos_icmp-flood_gas-sensor,attack,ddos,icmp-flood,gas-sensor,3859890,2025-01-24T15:05:29.689Z,2025-01-24T15:06:31.664Z,1737731129689.0,1737731191664.0
attack_ddos_icmp-flood_vibration-sensor,attack,ddos,icmp-flood,vibration-sensor,3810029,2025-01-24T15:12:24.856Z,2025-01-24T15:13:26.853Z,1737731544856.0,1737731606853.0
attack_mitm_ip-spoofing_mqtt-broker--weather-sensor,attack,mitm,ip-spoofing,mqtt-broker,3737427,2025-02-13T21:04:45.646Z,2025-02-13T21:05:47.604Z,1739480685646.0,1739480747604.0
attack_mitm_ip-spoofing_mqtt-broker--weather-sensor,attack,mitm,ip-spoofing,weather-sensor,1868033,2025-02-13T21:04:45.646Z,2025-02-13T21:05:47.604Z,1739480685646.0,1739480747604.0
attack_mitm_ip-spoofing_mqtt-broker--gas-sensor,attack,mitm,ip-spoofing,mqtt-broker,3716728,2025-02-13T21:37:35.900Z,2025-02-13T21:38:37.955Z,1739482655900.0,1739482717955.0
attack_mitm_ip-spoofing_mqtt-broker--gas-sensor,attack,mitm,ip-spoofing,gas-sensor,1857639,2025-02-13T21:37:36.758Z,2025-02-13T21:38:37.955Z,1739482656758.0,1739482717955.0
attack_mitm_ip-spoofing_mqtt-broker--light-sensor,attack,mitm,ip-spoofing,mqtt-broker,3670079,2025-02-13T22:04:31.911Z,2025-02-13T22:05:33.881Z,1739484271911.0,1739484333881.0
attack_mitm_ip-spoofing_mqtt-broker--light-sensor,attack,mitm,ip-spoofing,light-sensor,1802594,2025-02-13T22:04:32.257Z,2025-02-13T22:05:33.881Z,1739484272257.0,1739484333881.0
attack_mitm_ip-spoofing_mqtt-broker--steam-sensor,attack,mitm,ip-spoofing,mqtt-broker,3661687,2025-02-13T21:13:08.716Z,2025-02-13T21:14:10.515Z,1739481188716.0,1739481250515.0
attack_mitm_ip-spoofing_mqtt-broker--steam-sensor,attack,mitm,ip-spoofing,steam-sensor,1810433,2025-02-13T21:13:08.717Z,2025-02-13T21:14:10.515Z,1739481188717.0,1739481250515.0
attack_ddos_icmp-flood_motion-sensor,attack,ddos,icmp-flood,motion-sensor,3615640,2025-01-24T15:29:40.095Z,2025-01-24T15:30:42.073Z,1737732580095.0,1737732642073.0
attack_mitm_ip-spoofing_mqtt-broker--motion-sensor,attack,mitm,ip-spoofing,mqtt-broker,3565032,2025-02-13T22:23:29.173Z,2025-02-13T22:24:31.141Z,1739485409173.0,1739485471141.0
attack_mitm_ip-spoofing_mqtt-broker--motion-sensor,attack,mitm,ip-spoofing,motion-sensor,1781652,2025-02-13T22:23:31.528Z,2025-02-13T22:24:31.141Z,1739485411528.0,1739485471141.0
attack_dos_udp-flood_weather-sensor,attack,dos,udp-flood,weather-sensor,3414887,2025-01-17T15:03:08.151Z,2025-01-17T15:04:10.185Z,1737126188151.0,1737126250185.0
attack_mitm_ip-spoofing_router--ap,attack,mitm,ip-spoofing,router,3183438,2025-02-14T01:27:40.985Z,2025-02-14T01:28:42.512Z,1739496460985.0,1739496522512.0
attack_mitm_ip-spoofing_router--ap,attack,mitm,ip-spoofing,ap,826417,2025-02-14T01:27:42.528Z,2025-02-14T01:28:42.512Z,1739496462528.0,1739496522512.0
attack_dos_tcp-flood-port-80_mqtt-broker,attack,dos,tcp-flood-port-80,mqtt-broker,3140140,2025-01-16T19:35:20.507Z,2025-01-16T19:36:22.488Z,1737056120507.0,1737056182488.0
attack_mitm_ip-spoofing_router--switch,attack,mitm,ip-spoofing,router,3126634,2025-02-14T01:21:21.621Z,2025-02-14T01:22:23.490Z,1739496081621.0,1739496143490.0
attack_mitm_ip-spoofing_router--switch,attack,mitm,ip-spoofing,switch,770499,2025-02-14T01:21:23.534Z,2025-02-14T01:22:23.490Z,1739496083534.0,1739496143490.0
attack_dos_syn-flood-port-80_mqtt-broker,attack,dos,syn-flood-port-80,mqtt-broker,3121193,2025-01-16T16:08:24.352Z,2025-01-16T16:09:26.331Z,1737043704352.0,1737043766331.0
attack_dos_push-ack-flood-port-1883_mqtt-broker,attack,dos,push-ack-flood-port-1883,mqtt-broker,3109161,2025-01-20T16:07:52.550Z,2025-01-20T16:08:54.560Z,1737389272550.0,1737389334560.0
attack_dos_push-ack-flood-port-80_edge1,attack,dos,push-ack-flood-port-80,edge1,3098824,2025-01-20T16:09:27.480Z,2025-01-20T16:10:29.407Z,1737389367480.0,1737389429407.0
attack_dos_synonymousip-flood-port-1883_rfid-sensor,attack,dos,synonymousip-flood-port-1883,rfid-sensor,3055661,2025-02-12T21:13:51.851Z,2025-02-12T21:14:53.640Z,1739394831851.0,1739394893640.0
attack_dos_synonymousip-flood-port-1883_steam-sensor,attack,dos,synonymousip-flood-port-1883,steam-sensor,3052332,2025-02-12T20:59:23.756Z,2025-02-12T21:00:25.769Z,1739393963756.0,1739394025769.0
attack_dos_synonymousip-flood-port-1883_light-sensor,attack,dos,synonymousip-flood-port-1883,light-sensor,3050767,2025-02-12T21:07:16.906Z,2025-02-12T21:08:18.895Z,1739394436906.0,1739394498895.0
attack_dos_synonymousip-flood-port-1883_weather-sensor,attack,dos,synonymousip-flood-port-1883,weather-sensor,3050543,2025-02-12T20:53:58.926Z,2025-02-12T20:55:00.956Z,1739393638926.0,1739393700956.0
attack_dos_synonymousip-flood-port-1883_vibration-sensor,attack,dos,synonymousip-flood-port-1883,vibration-sensor,3050518,2025-02-12T21:04:09.873Z,2025-02-12T21:05:11.902Z,1739394249873.0,1739394311902.0
attack_dos_synonymousip-flood-port-1883_ultrasonic-sensor,attack,dos,synonymousip-flood-port-1883,ultrasonic-sensor,3047002,2025-02-12T21:05:41.009Z,2025-02-12T21:06:43.044Z,1739394341009.0,1739394403044.0
attack_dos_synonymousip-flood-port-1883_proximity-collision-sensor,attack,dos,synonymousip-flood-port-1883,proximity-collision-sensor,3034963,2025-02-12T21:10:58.558Z,2025-02-12T21:12:00.482Z,1739394658558.0,1739394720482.0
attack_mitm_ip-spoofing_router--blurams-camera,attack,mitm,ip-spoofing,router,3028344,2025-02-13T23:20:23.660Z,2025-02-13T23:21:25.405Z,1739488823660.0,1739488885405.0
attack_mitm_ip-spoofing_router--blurams-camera,attack,mitm,ip-spoofing,blurams-camera,840437,2025-02-13T23:20:23.660Z,2025-02-13T23:21:25.405Z,1739488823660.0,1739488885405.0
attack_dos_synonymousip-flood-port-80_edge1,attack,dos,synonymousip-flood-port-80,edge1,3029870,2025-02-12T20:49:28.354Z,2025-02-12T20:50:30.197Z,1739393368354.0,1739393430197.0
attack_dos_synonymousip-flood-port-1883_gas-sensor,attack,dos,synonymousip-flood-port-1883,gas-sensor,3028147,2025-02-12T21:01:06.034Z,2025-02-12T21:02:08.040Z,1739394066034.0,1739394128040.0
attack_dos_synonymousip-flood-port-1883_motion-sensor,attack,dos,synonymousip-flood-port-1883,motion-sensor,3002232,2025-02-12T21:12:25.068Z,2025-02-12T21:13:27.124Z,1739394745068.0,1739394807124.0
attack_dos_synonymousip-flood-port-1883_sound-sensor,attack,dos,synonymousip-flood-port-1883,sound-sensor,2997106,2025-02-12T21:02:34.474Z,2025-02-12T21:03:36.335Z,1739394154474.0,1739394216335.0
